ProvinceName,ProvinceID,ProvinceCode,DistrictName,DistrictCode,DistrictID,WardName,Code,WardCode
Hưng Yên,268,,Thành phố Hưng Yên,2201,1680,Xã Bảo Khê,8,220108
Hưng Yên,268,,Thành phố Hưng Yên,2201,1680,Xã Phú Cường,13,220113
Hưng Yên,268,,Thành phố Hưng Yên,2201,1680,Xã Hùng Cường,11,220111
Hưng Yên,268,,Thành phố Hưng Yên,2201,1680,Xã Phương Chiểu,14,220114
Hưng Yên,268,,Thành phố Hưng Yên,2201,1680,Xã Tân Hưng,16,220116
Hưng Yên,268,,Thành phố Hưng Yên,2201,1680,Xã Hoàng Hanh,9,220109
Hưng Yên,268,,Huyện Văn Lâm,2209,2046,Thị trấn Như Quỳnh,1,220901
Hưng Yên,268,,Huyện Văn Lâm,2209,2046,Xã Lạc Đạo,5,220905
Hưng Yên,268,,Huyện Văn Lâm,2209,2046,Xã Chỉ Đạo,2,220902
Hưng Yên,268,,Huyện Văn Lâm,2209,2046,Xã Đại Đồng,3,220903
Hưng Yên,268,,Huyện Văn Lâm,2209,2046,Xã Việt Hưng,11,220911
Hưng Yên,268,,Huyện Văn Lâm,2209,2046,Xã Tân Quang,9,220909
Hưng Yên,268,,Huyện Văn Lâm,2209,2046,Xã Đình Dù,4,220904
Hưng Yên,268,,Huyện Văn Lâm,2209,2046,Xã Minh Hải,8,220908
Hưng Yên,268,,Huyện Văn Lâm,2209,2046,Xã Lương Tài,7,220907
Hưng Yên,268,,Huyện Văn Lâm,2209,2046,Xã Trưng Trắc,10,220910
Hưng Yên,268,,Huyện Văn Lâm,2209,2046,Xã Lạc Hồng,6,220906
Hưng Yên,268,,Huyện Văn Giang,2210,2045,Thị trấn Văn Giang,1,221001
Hưng Yên,268,,Huyện Văn Giang,2210,2045,Xã Xuân Quan,11,221011
Hưng Yên,268,,Huyện Văn Giang,2210,2045,Xã Cửu Cao,2,221002
Hưng Yên,268,,Huyện Văn Giang,2210,2045,Xã Phụng Công,7,221007
Hưng Yên,268,,Huyện Văn Giang,2210,2045,Xã Nghĩa Trụ,6,221006
Hưng Yên,268,,Huyện Văn Giang,2210,2045,Xã Long Hưng,4,221004
Hưng Yên,268,,Huyện Văn Giang,2210,2045,Xã Vĩnh Khúc,10,221010
Hưng Yên,268,,Huyện Văn Giang,2210,2045,Xã Liên Nghĩa,3,221003
Hưng Yên,268,,Huyện Văn Giang,2210,2045,Xã Tân Tiến,8,221008
Hưng Yên,268,,Huyện Văn Giang,2210,2045,Xã Thắng Lợi,9,221009
Hưng Yên,268,,Huyện Văn Giang,2210,2045,Xã Mễ Sở,5,221005
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Thị trấn Yên Mỹ,1,220501
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Giai Phạm,3,220503
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Nghĩa Hiệp,8,220508
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Đồng Than,2,220502
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Ngọc Long,9,220509
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Liêu Xá,5,220505
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Hoàn Long,4,220504
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Tân Lập,10,220510
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Thanh Long,12,220512
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Yên Phú,17,220517
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Việt Cường,15,220515
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Trung Hòa,13,220513
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Yên Hòa,16,220516
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Minh Châu,7,220507
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Trung Hưng,14,220514
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Lý Thường Kiệt,6,220506
Hưng Yên,268,,Huyện Yên Mỹ,2205,1828,Xã Tân Việt,11,220511
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Thị trấn Bần Yên Nhân,1,220801
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Phan Đình Phùng,11,220811
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Cẩm Xá,3,220803
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Dương Quang,5,220805
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Hòa Phong,6,220806
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Nhân Hòa,10,220810
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Dị Sử,4,220804
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Bạch Sam,2,220802
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Minh Đức,8,220808
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Phùng Chí Kiên,12,220812
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Xuân Dục,13,220813
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Ngọc Lâm,9,220809
Hưng Yên,268,,Huyện Mỹ Hào,2208,1827,Xã Hưng Long,7,220807
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Thị trấn Ân Thi,1,220301
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Phù Ủng,14,220314
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Bắc Sơn,2,220302
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Bãi Sậy,3,220303
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Đào Dương,7,220307
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Tân Phúc,17,220317
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Vân Du,19,220319
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Quang Vinh,16,220316
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Xuân Trúc,21,220321
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Hoàng Hoa Thám,10,220310
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Quảng Lãng,15,220315
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Văn Nhuệ,20,220320
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Đặng Lễ,6,220306
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Cẩm Ninh,4,220304
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Nguyễn Trãi,13,220313
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Đa Lộc,5,220305
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Hồ Tùng Mậu,9,220309
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Tiền Phong,18,220318
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Hồng Vân,12,220312
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Hồng Quang,11,220311
Hưng Yên,268,,Huyện Ân Thi,2203,1825,Xã Hạ Lễ,8,220308
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Thị trấn Khoái Châu,1,220401
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Đông Tảo,12,220412
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Bình Minh,4,220404
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Dạ Trạch,6,220406
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Hàm Tử,14,220414
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Ông Đình,18,220418
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Tân Dân,21,220421
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Tứ Dân,24,220424
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã An Vĩ,2,220402
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Đông Kết,10,220410
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Bình Kiều,3,220403
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Dân Tiến,9,220409
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Đồng Tiến,13,220413
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Hồng Tiến,15,220415
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Tân Châu,20,220420
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Liên Khê,16,220416
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Phùng Hưng,19,220419
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Việt Hòa,25,220425
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Đông Ninh,11,220411
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Đại Tập,8,220408
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Chí Tân,5,220405
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Đại Hưng,7,220407
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Thuần Hưng,23,220423
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Thành Công,22,220422
Hưng Yên,268,,Huyện Khoái Châu,2204,1826,Xã Nhuế Dương,17,220417
Hưng Yên,268,,Huyện Kim Động,2202,1717,Thị trấn Lương Bằng,1,220201
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Nghĩa Dân,8,220208
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Toàn Thắng,15,220215
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Vĩnh Xá,16,220216
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Phạm Ngũ Lão,11,220211
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Thọ Vinh,14,220214
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Đồng Thanh,3,220203
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Song Mai,13,220213
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Chính Nghĩa,2,220202
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Nhân La,10,220210
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Phú Thịnh,12,220212
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Mai Động,7,220207
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Đức Hợp,4,220204
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Hùng An,6,220206
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Ngọc Thanh,9,220209
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Vũ Xá,17,220217
Hưng Yên,268,,Huyện Kim Động,2202,1717,Xã Hiệp Cường,5,220205
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Thị trấn Vương,1,220601
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Hưng Đạo,7,220607
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Ngô Quyền,10,220610
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Nhật Tân,11,220611
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Dị Chế,4,220604
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Lệ Xá,8,220608
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã An Viên,2,220602
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Đức Thắng,5,220605
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Trung Dũng,15,220615
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Hải Triều,6,220606
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Thủ Sỹ,13,220613
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Thiện Phiến,12,220612
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Thụy Lôi,14,220614
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Cương Chính,3,220603
Hưng Yên,268,,Huyện Tiên Lữ,2206,2018,Xã Minh Phương,9,220609
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Thị trấn Trần Cao,1,220701
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Minh Tân,5,220705
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Phan Sào Nam,9,220709
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Quang Hưng,10,220710
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Minh Hoàng,4,220704
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Đoàn Đào,3,220703
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Tống Phan,13,220713
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Đình Cao,2,220702
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Nhật Quang,8,220708
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Tiền Tiến,12,220712
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Tam Đa,11,220711
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Minh Tiến,6,220706
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Nguyên Hòa,7,220707
Hưng Yên,268,,Huyện Phù Cừ,2207,2194,Xã Tống Trân,14,220714
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Vĩnh Hòa,14,410114
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Vĩnh Hải,13,410113
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Vĩnh Phước,16,410116
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Ngọc Hiệp,2,410102
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Vĩnh Thọ,17,410117
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Xương Huân,19,410119
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Vạn Thắng,11,410111
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Vạn Thạnh,12,410112
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Phương Sài,8,410108
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Phương Sơn,9,410109
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Phước Hải,3,410103
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Phước Tân,6,410106
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Lộc Thọ,1,410101
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Phước Tiến,7,410107
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Tân Lập,10,410110
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Phước Hòa,4,410104
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Vĩnh Nguyên,15,410115
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Phước Long,5,410105
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Phường Vĩnh Trường,18,410118
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Xã Vĩnh Lương,22,410122
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Xã Vĩnh Phương,24,410124
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Xã Vĩnh Ngọc,23,410123
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Xã Vĩnh Thạnh,26,410126
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Xã Vĩnh Trung,27,410127
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Xã Vĩnh Hiệp,21,410121
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Xã Vĩnh Thái,25,410125
Khánh Hòa,208,,Thành phố Nha Trang,4101,1548,Xã Phước Đồng,20,410120
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Phường Cam Nghĩa,5,410605
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Phường Cam Phúc Bắc,7,410607
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Phường Cam Phúc Nam,8,410608
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Phường Cam Lộc,3,410603
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Phường Cam Phú,6,410606
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Phường Ba Ngòi,1,410601
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Phường Cam Thuận,9,410609
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Phường Cam Lợi,4,410604
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Phường Cam Linh,2,410602
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Xã Cam Thành Nam,13,410613
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Xã Cam Phước Đông,12,410612
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Xã Cam Thịnh Tây,15,410615
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Xã Cam Thịnh Đông,14,410614
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Xã Cam Lập,11,410611
Khánh Hòa,208,,Thành phố Cam Ranh,4106,1664,Xã Cam Bình,10,410610
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Cam Tân,10,410910
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Cam Hòa,8,410908
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Cam Hải Đông,4,410904
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Cam Hải Tây,5,410905
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Sơn Tân,12,410912
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Cam Hiệp Bắc,6,410906
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Thị trấn Cam Đức,1,410901
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Cam Hiệp Nam,7,410907
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Cam Phước Tây,9,410909
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Cam Thành Bắc,11,410911
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Cam An Bắc,2,410902
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Cam An Nam,3,410903
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Suối Cát,13,410913
Khánh Hòa,208,,Huyện Cam Lâm,4109,1902,Xã Suối Tân,14,410914
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Thị trấn Vạn Giã,1,410201
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Đại Lãnh,2,410202
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Vạn Phước,9,410209
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Vạn Long,6,410206
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Vạn Bình,3,410203
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Vạn Thọ,12,410212
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Vạn Khánh,5,410205
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Vạn Phú,8,410208
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Vạn Lương,7,410207
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Vạn Thắng,10,410210
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Vạn Thạnh,11,410211
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Xuân Sơn,13,410213
Khánh Hòa,208,,Huyện Vạn Ninh,4102,1829,Xã Vạn Hưng,4,410204
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Phường Ninh Hiệp,6,410306
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Sơn,19,410319
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Tây,21,410321
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Thượng,24,410324
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh An,8,410308
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Phường Ninh Hải,5,410305
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Thọ,23,410323
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Trung,25,410325
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Sim,18,410318
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Xuân,27,410327
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Thân,22,410322
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Phường Ninh Diêm,2,410302
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Đông,10,410310
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Phường Ninh Thủy,7,410307
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Phường Ninh Đa,1,410301
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Phụng,15,410315
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Bình,9,410309
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Phước,16,410316
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Phú,14,410314
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Tân,20,410320
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Quang,17,410317
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Phường Ninh Giang,3,410303
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Phường Ninh Hà,4,410304
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Hưng,11,410311
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Lộc,13,410313
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Ích,12,410312
Khánh Hòa,208,,Thị xã Ninh Hòa,4103,2061,Xã Ninh Vân,26,410326
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Thị trấn Khánh Vĩnh,1,410501
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Khánh Hiệp,6,410506
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Khánh Bình,4,410504
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Khánh Trung,11,410511
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Khánh Đông,5,410505
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Khánh Thượng,10,410510
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Khánh Nam,7,410507
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Sông Cầu,14,410514
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Giang Ly,3,410503
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Cầu Bà,2,410502
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Liên Sang,12,410512
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Khánh Thành,9,410509
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Khánh Phú,8,410508
Khánh Hòa,208,,Huyện Khánh Vĩnh,4105,3213,Xã Sơn Thái,13,410513
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Thị trấn Diên Khánh,1,410401
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Lâm,8,410408
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Điền,4,410404
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Xuân,17,410417
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Sơn,12,410412
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Đồng,5,410405
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Phú,10,410410
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Thọ,15,410415
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Phước,11,410411
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Lạc,7,410407
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Tân,13,410413
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Hòa,6,410406
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Thạnh,14,410414
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Toàn,16,410416
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên An,2,410402
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Bình,3,410403
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Diên Lộc,9,410409
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Suối Hiệp,18,410418
Khánh Hòa,208,,Huyện Diên Khánh,4104,1739,Xã Suối Tiên,19,410419
Khánh Hòa,208,,Huyện Khánh Sơn,4107,3212,Thị trấn Tô Hạp,1,410701
Khánh Hòa,208,,Huyện Khánh Sơn,4107,3212,Xã Thành Sơn,8,410708
Khánh Hòa,208,,Huyện Khánh Sơn,4107,3212,Xã Sơn Lâm,6,410706
Khánh Hòa,208,,Huyện Khánh Sơn,4107,3212,Xã Sơn Hiệp,5,410705
Khánh Hòa,208,,Huyện Khánh Sơn,4107,3212,Xã Sơn Bình,4,410704
Khánh Hòa,208,,Huyện Khánh Sơn,4107,3212,Xã Sơn Trung,7,410707
Khánh Hòa,208,,Huyện Khánh Sơn,4107,3212,Xã Ba Cụm Bắc,2,410702
Khánh Hòa,208,,Huyện Khánh Sơn,4107,3212,Xã Ba Cụm Nam,3,410703
Khánh Hòa,208,,Huyện đảo Trường Sa,4108,2117,Thị trấn Trường Sa,1,410801
Khánh Hòa,208,,Huyện đảo Trường Sa,4108,2117,Xã Song Tử Tây,3,410803
Khánh Hòa,208,,Huyện đảo Trường Sa,4108,2117,Xã Sinh Tồn,2,410802
Kiên Giang,219,,Thành phố Rạch Giá,5401,1570,Phường Vĩnh Thanh Vân,10,540110
Kiên Giang,219,,Thành phố Rạch Giá,5401,1570,Phường Vĩnh Thanh,9,540109
Kiên Giang,219,,Thành phố Rạch Giá,5401,1570,Phường Vĩnh Quang,8,540108
Kiên Giang,219,,Thành phố Rạch Giá,5401,1570,Phường Vĩnh Hiệp,5,540105
Kiên Giang,219,,Thành phố Rạch Giá,5401,1570,Phường Vĩnh Bảo,4,540104
Kiên Giang,219,,Thành phố Rạch Giá,5401,1570,Phường Vĩnh Lạc,6,540106
Kiên Giang,219,,Thành phố Rạch Giá,5401,1570,Phường An Hòa,2,540102
Kiên Giang,219,,Thành phố Rạch Giá,5401,1570,Phường An Bình,1,540101
Kiên Giang,219,,Thành phố Rạch Giá,5401,1570,Phường Rạch Sỏi,3,540103
